pygame 2.0.0 (SDL 2.0.12, python 3.7.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
surround_v1 pettingzoo
Load surround_v1 environment in type pettingzoo.
Env observation space: Box(0.0, 1.0, (128,), float32) action space: Discrete(18)
random seed: 44
<env.wrappers.mars_wrappers.Dict2TupleWrapper object at 0x7fc2691fd510>
No agent are not learnable.
Arguments:  {'env_name': 'surround_v1', 'env_type': 'pettingzoo', 'num_envs': 1, 'ram': True, 'seed': 'random', 'algorithm': 'NashDQN', 'algorithm_spec': {'episodic_update': False, 'dueling': False, 'replay_buffer_size': '1e5', 'gamma': 0.99, 'multi_step': 1, 'target_update_interval': 1000, 'eps_start': 1.0, 'eps_final': 0.01, 'eps_decay': 30000}, 'batch_size': 128, 'max_episodes': 30000, 'max_steps_per_episode': 10000, 'train_start_frame': 0, 'optimizer': 'adam', 'learning_rate': '1e-4', 'device': 'gpu', 'update_itr': 0.1, 'log_avg_window': 20, 'log_interval': 20, 'render': False, 'test': False, 'exploit': False, 'load_model_idx': False, 'load_model_full_path': False, 'save_path': '', 'save_interval': 2000, 'net_architecture': {'hidden_dim_list': [64, 64, 64, 64], 'hidden_activation': 'ReLU', 'output_activation': False}, 'marl_method': 'nash_dqn', 'marl_spec': {'min_update_interval': 20, 'score_avg_window': 10, 'global_state': False}}
Save models to : /home/zihan/research/MARS/data/model/20211120_1257/pettingzoo_surround_v1_nash_dqn. 
 Save logs to: /home/zihan/research/MARS/data/log/20211120_1257/pettingzoo_surround_v1_nash_dqn.
Episode: 1, avg. length 1179.0
first_0:                 episode reward: 5.0000,                 loss: 0.0163
second_0:                 episode reward: -5.0000,                 loss: 0.0147
Episode: 21, avg. length 1422.2
first_0:                 episode reward: -2.7000,                 loss: 0.0104
second_0:                 episode reward: 2.7000,                 loss: 0.0107
Episode: 41, avg. length 1513.9
first_0:                 episode reward: -4.8500,                 loss: 0.0099
second_0:                 episode reward: 4.8500,                 loss: 0.0102
Episode: 61, avg. length 1762.55
first_0:                 episode reward: -2.4000,                 loss: 0.0094
second_0:                 episode reward: 2.4000,                 loss: 0.0096
Episode: 81, avg. length 1669.85
first_0:                 episode reward: -3.3000,                 loss: 0.0087
second_0:                 episode reward: 3.3000,                 loss: 0.0090
Episode: 101, avg. length 1790.8
first_0:                 episode reward: -2.4000,                 loss: 0.0082
second_0:                 episode reward: 2.4000,                 loss: 0.0080
Episode: 121, avg. length 1812.85
first_0:                 episode reward: 1.4000,                 loss: 0.0079
second_0:                 episode reward: -1.4000,                 loss: 0.0077
Episode: 141, avg. length 1564.2
first_0:                 episode reward: 4.2000,                 loss: 0.0079
second_0:                 episode reward: -4.2000,                 loss: 0.0079
Episode: 161, avg. length 1697.7
first_0:                 episode reward: -0.1000,                 loss: 0.0083
second_0:                 episode reward: 0.1000,                 loss: 0.0084
Episode: 181, avg. length 1949.4
first_0:                 episode reward: 0.4000,                 loss: 0.0085
second_0:                 episode reward: -0.4000,                 loss: 0.0085
Episode: 201, avg. length 1779.5
first_0:                 episode reward: 1.1000,                 loss: 0.0084
second_0:                 episode reward: -1.1000,                 loss: 0.0081
Episode: 221, avg. length 1867.25
first_0:                 episode reward: -1.9000,                 loss: 0.0078
second_0:                 episode reward: 1.9000,                 loss: 0.0078
Episode: 241, avg. length 1845.45
first_0:                 episode reward: -2.6000,                 loss: 0.0075
second_0:                 episode reward: 2.6000,                 loss: 0.0075
Episode: 261, avg. length 2032.05
first_0:                 episode reward: -2.0500,                 loss: 0.0074
second_0:                 episode reward: 2.0500,                 loss: 0.0074
Episode: 281, avg. length 2049.2
first_0:                 episode reward: 0.5500,                 loss: 0.0073
second_0:                 episode reward: -0.5500,                 loss: 0.0072
Episode: 301, avg. length 2028.15
first_0:                 episode reward: -3.7500,                 loss: 0.0069
second_0:                 episode reward: 3.7500,                 loss: 0.0071
Episode: 321, avg. length 1933.5
first_0:                 episode reward: -4.4000,                 loss: 0.0069
second_0:                 episode reward: 4.4000,                 loss: 0.0068
Episode: 341, avg. length 2227.9
first_0:                 episode reward: -2.5500,                 loss: 0.0068
second_0:                 episode reward: 2.5500,                 loss: 0.0065
Episode: 361, avg. length 2203.85
first_0:                 episode reward: -1.0500,                 loss: 0.0065
second_0:                 episode reward: 1.0500,                 loss: 0.0065
Episode: 381, avg. length 2021.8
first_0:                 episode reward: 1.4500,                 loss: 0.0066
second_0:                 episode reward: -1.4500,                 loss: 0.0065
Episode: 401, avg. length 1799.15
first_0:                 episode reward: 3.9500,                 loss: 0.0070
second_0:                 episode reward: -3.9500,                 loss: 0.0071
Episode: 421, avg. length 1856.45
first_0:                 episode reward: 3.4500,                 loss: 0.0073
second_0:                 episode reward: -3.4500,                 loss: 0.0070
Episode: 441, avg. length 1763.15
first_0:                 episode reward: 3.8000,                 loss: 0.0072
second_0:                 episode reward: -3.8000,                 loss: 0.0075
Episode: 461, avg. length 1767.25
first_0:                 episode reward: 4.4000,                 loss: 0.0074
second_0:                 episode reward: -4.4000,                 loss: 0.0075
Episode: 481, avg. length 1801.45
first_0:                 episode reward: 2.8500,                 loss: 0.0078
second_0:                 episode reward: -2.8500,                 loss: 0.0075
Episode: 501, avg. length 1954.8
first_0:                 episode reward: 0.0000,                 loss: 0.0076
second_0:                 episode reward: 0.0000,                 loss: 0.0074
Episode: 521, avg. length 2062.0
first_0:                 episode reward: -2.0500,                 loss: 0.0073
second_0:                 episode reward: 2.0500,                 loss: 0.0072
Episode: 541, avg. length 1821.3
first_0:                 episode reward: -1.6000,                 loss: 0.0070
second_0:                 episode reward: 1.6000,                 loss: 0.0068
Episode: 561, avg. length 1784.5
first_0:                 episode reward: -4.1000,                 loss: 0.0070
second_0:                 episode reward: 4.1000,                 loss: 0.0069
Episode: 581, avg. length 2305.55
first_0:                 episode reward: -0.7000,                 loss: 0.0067
second_0:                 episode reward: 0.7000,                 loss: 0.0069
Episode: 601, avg. length 2147.1
first_0:                 episode reward: -0.1500,                 loss: 0.0068
second_0:                 episode reward: 0.1500,                 loss: 0.0064
Episode: 621, avg. length 2146.9
