pygame 2.0.0 (SDL 2.0.12, python 3.7.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
combat_tank_v1 pettingzoo
Load combat_tank_v1 environment in type pettingzoo.
Env observation space: Box(0.0, 1.0, (128,), float32) action space: Discrete(18)
random seed: 30
<env.wrappers.mars_wrappers.Dict2TupleWrapper object at 0x7f83a84e8750>
No agent are not learnable.
Arguments:  {'env_name': 'combat_tank_v1', 'env_type': 'pettingzoo', 'num_envs': 1, 'ram': True, 'seed': 'random', 'algorithm': 'NashPPO', 'algorithm_spec': {'episodic_update': True, 'dueling': False, 'replay_buffer_size': '1e5', 'gamma': 0.99, 'multi_step': 1, 'target_update_interval': 1000, 'eps_start': 1.0, 'eps_final': 0.01, 'eps_decay': 30000, 'lambda': 0.95, 'eps_clip': 0.2, 'K_epoch': 4, 'GAE': True}, 'batch_size': 128, 'max_episodes': 30000, 'max_steps_per_episode': 10000, 'train_start_frame': 0, 'optimizer': 'adam', 'learning_rate': '1e-4', 'device': 'gpu', 'update_itr': 1, 'log_avg_window': 20, 'log_interval': 20, 'render': False, 'test': False, 'exploit': False, 'load_model_idx': False, 'load_model_full_path': False, 'save_path': '', 'save_interval': 2000, 'net_architecture': {'hidden_dim_list': [64, 64, 64], 'hidden_activation': 'ReLU', 'output_activation': False, 'policy': {'hidden_dim_list': [256, 256, 256, 256], 'hidden_activation': 'ReLU', 'output_activation': 'Softmax'}, 'value': {'hidden_dim_list': [256, 256, 256, 256], 'hidden_activation': 'ReLU', 'output_activation': False}}, 'marl_method': 'nash_ppo', 'marl_spec': {'min_update_interval': 20, 'score_avg_window': 10, 'global_state': True}}
Save models to : /home/zihan/research/MARS/data/model/20211205_2241/pettingzoo_combat_tank_v1_nash_ppo. 
 Save logs to: /home/zihan/research/MARS/data/log/20211205_2241/pettingzoo_combat_tank_v1_nash_ppo.
Episode: 1, avg. length 2045.0
first_0:                 episode reward: 0.0000,                 loss: -0.2337
second_0:                 episode reward: 0.0000,                 loss: -0.2373
Episode: 21, avg. length 2045.0
first_0:                 episode reward: -0.1000,                 loss: -0.2134
second_0:                 episode reward: 0.1000,                 loss: -0.2138
Episode: 41, avg. length 2045.0
first_0:                 episode reward: -0.3000,                 loss: -0.2206
second_0:                 episode reward: 0.3000,                 loss: -0.2226
Episode: 61, avg. length 2045.0
first_0:                 episode reward: 0.3000,                 loss: -0.2155
second_0:                 episode reward: -0.3000,                 loss: -0.2116
Episode: 81, avg. length 2045.0
first_0:                 episode reward: -0.0500,                 loss: -0.2071
second_0:                 episode reward: 0.0500,                 loss: -0.2071
Episode: 101, avg. length 2045.0
first_0:                 episode reward: -0.3500,                 loss: -0.2106
second_0:                 episode reward: 0.3500,                 loss: -0.2099
Episode: 121, avg. length 2045.0
first_0:                 episode reward: -0.1000,                 loss: -0.2115
second_0:                 episode reward: 0.1000,                 loss: -0.2115
Episode: 141, avg. length 2045.0
first_0:                 episode reward: -0.0500,                 loss: -0.2142
second_0:                 episode reward: 0.0500,                 loss: -0.2160
Episode: 161, avg. length 2045.0
first_0:                 episode reward: -0.7500,                 loss: -0.2145
second_0:                 episode reward: 0.7500,                 loss: -0.2158
Episode: 181, avg. length 2045.0
first_0:                 episode reward: -0.1000,                 loss: -0.2150
second_0:                 episode reward: 0.1000,                 loss: -0.2177
Episode: 201, avg. length 2045.0
first_0:                 episode reward: -1.3500,                 loss: -0.2083
second_0:                 episode reward: 1.3500,                 loss: -0.2084
Episode: 221, avg. length 2045.0
first_0:                 episode reward: 0.4500,                 loss: -0.2155
second_0:                 episode reward: -0.4500,                 loss: -0.2155
Episode: 241, avg. length 2045.0
first_0:                 episode reward: 0.0500,                 loss: -0.2134
second_0:                 episode reward: -0.0500,                 loss: -0.2112
Episode: 261, avg. length 2045.0
first_0:                 episode reward: 0.0000,                 loss: -0.2233
second_0:                 episode reward: 0.0000,                 loss: -0.2188
Episode: 281, avg. length 2045.0
first_0:                 episode reward: -0.3000,                 loss: -0.2161
second_0:                 episode reward: 0.3000,                 loss: -0.2131
Episode: 301, avg. length 2045.0
first_0:                 episode reward: -0.5500,                 loss: -0.2174
second_0:                 episode reward: 0.5500,                 loss: -0.2200
Episode: 321, avg. length 2045.0
first_0:                 episode reward: 1.1500,                 loss: -0.2118
second_0:                 episode reward: -1.1500,                 loss: -0.2137
Episode: 341, avg. length 2045.0
first_0:                 episode reward: -0.3000,                 loss: -0.2111
second_0:                 episode reward: 0.3000,                 loss: -0.2140
Episode: 361, avg. length 2045.0
first_0:                 episode reward: -0.2500,                 loss: -0.2082
second_0:                 episode reward: 0.2500,                 loss: -0.2066
Episode: 381, avg. length 2045.0
first_0:                 episode reward: -0.3500,                 loss: -0.2072
second_0:                 episode reward: 0.3500,                 loss: -0.2090
Episode: 401, avg. length 2045.0
first_0:                 episode reward: 0.1000,                 loss: -0.2150
second_0:                 episode reward: -0.1000,                 loss: -0.2187
Episode: 421, avg. length 2045.0
first_0:                 episode reward: 0.0000,                 loss: -0.2143
second_0:                 episode reward: 0.0000,                 loss: -0.2169
Episode: 441, avg. length 2045.0
first_0:                 episode reward: 0.4500,                 loss: -0.2071
second_0:                 episode reward: -0.4500,                 loss: -0.2047
Episode: 461, avg. length 2045.0
first_0:                 episode reward: -0.5000,                 loss: -0.2107
second_0:                 episode reward: 0.5000,                 loss: -0.2100
Episode: 481, avg. length 2045.0
first_0:                 episode reward: -0.1000,                 loss: -0.2159
second_0:                 episode reward: 0.1000,                 loss: -0.2154
Episode: 501, avg. length 2045.0
first_0:                 episode reward: 0.4500,                 loss: -0.2131
second_0:                 episode reward: -0.4500,                 loss: -0.2110
Episode: 521, avg. length 2045.0
first_0:                 episode reward: 0.7000,                 loss: -0.2102
second_0:                 episode reward: -0.7000,                 loss: -0.2107
Episode: 541, avg. length 2045.0
first_0:                 episode reward: -0.1500,                 loss: -0.2148
