pygame 2.0.0 (SDL 2.0.12, python 3.7.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
tennis_v2 pettingzoo
Load tennis_v2 environment in type pettingzoo.
Env observation space: Box(0.0, 1.0, (128,), float32) action space: Discrete(18)
random seed: 51
<env.wrappers.mars_wrappers.Dict2TupleWrapper object at 0x7fc7f3f66610>
No agent are not learnable.
Arguments:  {'env_name': 'tennis_v2', 'env_type': 'pettingzoo', 'num_envs': 1, 'ram': True, 'seed': 'random', 'algorithm': 'NashDQN', 'algorithm_spec': {'episodic_update': False, 'dueling': False, 'replay_buffer_size': '1e5', 'gamma': 0.99, 'multi_step': 1, 'target_update_interval': 1000, 'eps_start': 1.0, 'eps_final': 0.01, 'eps_decay': 30000}, 'batch_size': 128, 'max_episodes': 30000, 'max_steps_per_episode': 10000, 'train_start_frame': 0, 'optimizer': 'adam', 'learning_rate': '1e-4', 'device': 'gpu', 'update_itr': 0.1, 'log_avg_window': 20, 'log_interval': 20, 'render': False, 'test': False, 'exploit': False, 'load_model_idx': False, 'load_model_full_path': False, 'save_path': '', 'save_interval': 2000, 'net_architecture': {'hidden_dim_list': [64, 64, 64, 64], 'hidden_activation': 'ReLU', 'output_activation': False}, 'marl_method': 'nash_dqn', 'marl_spec': {'min_update_interval': 20, 'score_avg_window': 10, 'global_state': False}}
Save models to : /home/zihan/research/MARS/data/model/20211205_2243/pettingzoo_tennis_v2_nash_dqn. 
 Save logs to: /home/zihan/research/MARS/data/log/20211205_2243/pettingzoo_tennis_v2_nash_dqn.
Episode: 1, avg. length 9999.0
first_0:                 episode reward: -7.0000,                 loss: 0.0194
second_0:                 episode reward: 7.0000,                 loss: 0.0188
Episode: 21, avg. length 7450.7
first_0:                 episode reward: -11.2000,                 loss: 0.0162
second_0:                 episode reward: 11.2000,                 loss: 0.0161
Episode: 41, avg. length 7409.55
first_0:                 episode reward: -3.0000,                 loss: 0.0172
second_0:                 episode reward: 3.0000,                 loss: 0.0151
Episode: 61, avg. length 6924.25
first_0:                 episode reward: -31.5000,                 loss: 0.0144
second_0:                 episode reward: 31.5000,                 loss: 0.0092
Episode: 81, avg. length 8020.5
first_0:                 episode reward: 20.8500,                 loss: 0.0108
second_0:                 episode reward: -20.8500,                 loss: 0.0087
Episode: 101, avg. length 4561.15
first_0:                 episode reward: 5.2000,                 loss: 0.0104
second_0:                 episode reward: -5.2000,                 loss: 0.0122
Episode: 121, avg. length 3187.05
first_0:                 episode reward: -6.4500,                 loss: 0.0114
second_0:                 episode reward: 6.4500,                 loss: 0.0114
Episode: 141, avg. length 5488.45
first_0:                 episode reward: 6.8500,                 loss: 0.0131
second_0:                 episode reward: -6.8500,                 loss: 0.0128
Episode: 161, avg. length 3897.25
first_0:                 episode reward: 2.7500,                 loss: 0.0113
second_0:                 episode reward: -2.7500,                 loss: 0.0119
Episode: 181, avg. length 3901.8
first_0:                 episode reward: 7.8500,                 loss: 0.0111
second_0:                 episode reward: -7.8500,                 loss: 0.0108
Episode: 201, avg. length 5159.4
first_0:                 episode reward: -10.6500,                 loss: 0.0133
second_0:                 episode reward: 10.6500,                 loss: 0.0133
Episode: 221, avg. length 4033.95
first_0:                 episode reward: -5.6000,                 loss: 0.0154
second_0:                 episode reward: 5.6000,                 loss: 0.0150
Episode: 241, avg. length 4860.2
first_0:                 episode reward: -0.8000,                 loss: 0.0151
second_0:                 episode reward: 0.8000,                 loss: 0.0130
Episode: 261, avg. length 3831.45
first_0:                 episode reward: 14.8500,                 loss: 0.0118
second_0:                 episode reward: -14.8500,                 loss: 0.0126
Episode: 281, avg. length 4544.55
