pygame 2.0.0 (SDL 2.0.12, python 3.7.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
surround_v1 pettingzoo
Load surround_v1 environment in type pettingzoo.
Env observation space: Box(0.0, 1.0, (128,), float32) action space: Discrete(5)
random seed: 59
<env.wrappers.mars_wrappers.Dict2TupleWrapper object at 0x7f8f92cc9fd0>
No agent are not learnable.
Arguments:  {'env_name': 'surround_v1', 'env_type': 'pettingzoo', 'num_envs': 1, 'ram': True, 'seed': 'random', 'algorithm': 'NashDQN', 'algorithm_spec': {'episodic_update': False, 'dueling': False, 'replay_buffer_size': '1e5', 'gamma': 0.99, 'multi_step': 1, 'target_update_interval': 1000, 'eps_start': 1.0, 'eps_final': 0.01, 'eps_decay': 30000}, 'batch_size': 128, 'max_episodes': 30000, 'max_steps_per_episode': 10000, 'train_start_frame': 0, 'optimizer': 'adam', 'learning_rate': '1e-4', 'device': 'gpu', 'update_itr': 0.1, 'log_avg_window': 20, 'log_interval': 20, 'render': False, 'test': False, 'exploit': False, 'load_model_idx': False, 'load_model_full_path': False, 'save_path': '', 'save_interval': 2000, 'net_architecture': {'hidden_dim_list': [256, 256, 256, 256], 'hidden_activation': 'ReLU', 'output_activation': False}, 'marl_method': 'nash_dqn', 'marl_spec': {'min_update_interval': 20, 'score_avg_window': 10, 'global_state': False}}
Save models to : /home/zihan/research/MARS/data/model/20211205_2243/pettingzoo_surround_v1_nash_dqn. 
 Save logs to: /home/zihan/research/MARS/data/log/20211205_2243/pettingzoo_surround_v1_nash_dqn.
Episode: 1, avg. length 1435.0
first_0:                 episode reward: -6.0000,                 loss: 0.0084
second_0:                 episode reward: 6.0000,                 loss: 0.0092
Episode: 21, avg. length 1814.8
first_0:                 episode reward: 0.0000,                 loss: 0.0088
second_0:                 episode reward: 0.0000,                 loss: 0.0090
Episode: 41, avg. length 1794.55
first_0:                 episode reward: 1.4000,                 loss: 0.0086
second_0:                 episode reward: -1.4000,                 loss: 0.0086
Episode: 61, avg. length 1835.1
first_0:                 episode reward: 0.6000,                 loss: 0.0080
second_0:                 episode reward: -0.6000,                 loss: 0.0082
Episode: 81, avg. length 1822.6
first_0:                 episode reward: 0.2500,                 loss: 0.0076
second_0:                 episode reward: -0.2500,                 loss: 0.0078
Episode: 101, avg. length 1973.0
first_0:                 episode reward: 0.1500,                 loss: 0.0073
second_0:                 episode reward: -0.1500,                 loss: 0.0074
Episode: 121, avg. length 1852.4
first_0:                 episode reward: 1.5500,                 loss: 0.0070
second_0:                 episode reward: -1.5500,                 loss: 0.0071
Episode: 141, avg. length 1932.2
first_0:                 episode reward: -1.8000,                 loss: 0.0070
second_0:                 episode reward: 1.8000,                 loss: 0.0069
Episode: 161, avg. length 2028.85
first_0:                 episode reward: -1.9500,                 loss: 0.0067
second_0:                 episode reward: 1.9500,                 loss: 0.0068
Episode: 181, avg. length 2127.65
first_0:                 episode reward: 1.9000,                 loss: 0.0067
second_0:                 episode reward: -1.9000,                 loss: 0.0064
Episode: 201, avg. length 2182.95
first_0:                 episode reward: 0.2000,                 loss: 0.0061
second_0:                 episode reward: -0.2000,                 loss: 0.0062
Episode: 221, avg. length 2189.75
first_0:                 episode reward: 1.0500,                 loss: 0.0057
second_0:                 episode reward: -1.0500,                 loss: 0.0057
Episode: 241, avg. length 2122.95
first_0:                 episode reward: -1.2000,                 loss: 0.0052
second_0:                 episode reward: 1.2000,                 loss: 0.0055
Episode: 261, avg. length 2263.65
first_0:                 episode reward: 1.0500,                 loss: 0.0053
second_0:                 episode reward: -1.0500,                 loss: 0.0054
Episode: 281, avg. length 2114.5
first_0:                 episode reward: 2.4000,                 loss: 0.0054
second_0:                 episode reward: -2.4000,                 loss: 0.0055
Episode: 301, avg. length 2094.9
first_0:                 episode reward: -1.6500,                 loss: 0.0057
second_0:                 episode reward: 1.6500,                 loss: 0.0057
Episode: 321, avg. length 2110.45
first_0:                 episode reward: -1.9500,                 loss: 0.0062
second_0:                 episode reward: 1.9500,                 loss: 0.0061
Episode: 341, avg. length 2023.15
first_0:                 episode reward: 2.1000,                 loss: 0.0063
second_0:                 episode reward: -2.1000,                 loss: 0.0060
Episode: 361, avg. length 2015.8
first_0:                 episode reward: 2.9000,                 loss: 0.0059
second_0:                 episode reward: -2.9000,                 loss: 0.0060
Episode: 381, avg. length 1990.8
first_0:                 episode reward: 3.9500,                 loss: 0.0055
second_0:                 episode reward: -3.9500,                 loss: 0.0056
Episode: 401, avg. length 2108.95
first_0:                 episode reward: 3.9000,                 loss: 0.0051
second_0:                 episode reward: -3.9000,                 loss: 0.0052
Episode: 421, avg. length 2219.45
first_0:                 episode reward: 2.2000,                 loss: 0.0049
second_0:                 episode reward: -2.2000,                 loss: 0.0049
Episode: 441, avg. length 2485.95
first_0:                 episode reward: 0.8000,                 loss: 0.0049
second_0:                 episode reward: -0.8000,                 loss: 0.0049
Episode: 461, avg. length 2262.85
first_0:                 episode reward: 1.6000,                 loss: 0.0047
second_0:                 episode reward: -1.6000,                 loss: 0.0048
Episode: 481, avg. length 2025.25
first_0:                 episode reward: 3.9500,                 loss: 0.0049
second_0:                 episode reward: -3.9500,                 loss: 0.0049
Episode: 501, avg. length 2347.4
first_0:                 episode reward: 1.8000,                 loss: 0.0048
second_0:                 episode reward: -1.8000,                 loss: 0.0050
Episode: 521, avg. length 2322.2
first_0:                 episode reward: 1.2500,                 loss: 0.0049
second_0:                 episode reward: -1.2500,                 loss: 0.0048
Episode: 541, avg. length 2311.6
first_0:                 episode reward: 1.9000,                 loss: 0.0049
second_0:                 episode reward: -1.9000,                 loss: 0.0048
Episode: 561, avg. length 2438.5
first_0:                 episode reward: 1.2000,                 loss: 0.0048
second_0:                 episode reward: -1.2000,                 loss: 0.0049
Episode: 581, avg. length 2389.35
first_0:                 episode reward: 1.4000,                 loss: 0.0048
second_0:                 episode reward: -1.4000,                 loss: 0.0049
Episode: 601, avg. length 2328.15
first_0:                 episode reward: 1.1000,                 loss: 0.0049
second_0:                 episode reward: -1.1000,                 loss: 0.0049
Episode: 621, avg. length 2352.6
