pygame 2.0.0 (SDL 2.0.12, python 3.7.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
boxing_v1 pettingzoo
Load boxing_v1 environment in type pettingzoo.
Env observation space: Box(0.0, 1.0, (128,), float32) action space: Discrete(18)
random seed: 58
<env.wrappers.mars_wrappers.Dict2TupleWrapper object at 0x7fd692dc9f10>
Agents No. [0] (index starting from 0) are not learnable.
Agent No. [0] loads model from:  ../data/model/20211120_1257/pettingzoo_boxing_v1_nxdo2/21301_0
Arguments:  {'env_name': 'boxing_v1', 'env_type': 'pettingzoo', 'num_envs': 1, 'ram': True, 'seed': 'random', 'algorithm': 'DQN', 'algorithm_spec': {'episodic_update': False, 'dueling': False, 'replay_buffer_size': '1e5', 'gamma': 0.99, 'multi_step': 1, 'target_update_interval': 1000, 'eps_start': 1.0, 'eps_final': 0.01, 'eps_decay': 30000}, 'batch_size': 128, 'max_episodes': 10000, 'max_steps_per_episode': 10000, 'train_start_frame': 0, 'optimizer': 'adam', 'learning_rate': '1e-4', 'device': 'gpu', 'update_itr': 1, 'log_avg_window': 20, 'log_interval': 20, 'render': False, 'test': False, 'exploit': True, 'load_model_idx': False, 'load_model_full_path': '../data/model/20211120_1257/pettingzoo_boxing_v1_nxdo2/21301_0', 'save_path': '', 'save_interval': 2000, 'net_architecture': {'hidden_dim_list': [64, 64, 64, 64], 'hidden_activation': 'ReLU', 'output_activation': False}, 'marl_method': 'nxdo2', 'marl_spec': {'min_update_interval': 20, 'score_avg_window': 10, 'selfplay_score_delta': 60, 'trainable_agent_idx': 0, 'opponent_idx': 1}, 'against_baseline': False}
Save models to : /home/zihan/research/MARS/data/model/20211120_1257_exploit/pettingzoo_boxing_v1_nxdo2. 
 Save logs to: /home/zihan/research/MARS/data/log/20211120_1257_exploit/pettingzoo_boxing_v1_nxdo2.
Episode: 1, avg. length 577.0
first_0:                 episode reward: 92.0000,                 loss: nan
second_0:                 episode reward: -92.0000,                 loss: 1.1081
Episode: 21, avg. length 526.8
first_0:                 episode reward: 96.2000,                 loss: nan
second_0:                 episode reward: -96.2000,                 loss: 0.3102
Episode: 41, avg. length 712.75
first_0:                 episode reward: 90.5500,                 loss: nan
second_0:                 episode reward: -90.5500,                 loss: 0.2722
Episode: 61, avg. length 891.15
first_0:                 episode reward: 87.4000,                 loss: nan
second_0:                 episode reward: -87.4000,                 loss: 0.2174
Episode: 81, avg. length 975.85
first_0:                 episode reward: 90.0500,                 loss: nan
second_0:                 episode reward: -90.0500,                 loss: 0.1953
Episode: 101, avg. length 778.45
first_0:                 episode reward: 93.7500,                 loss: nan
second_0:                 episode reward: -93.7500,                 loss: 0.1871
Episode: 121, avg. length 822.25
first_0:                 episode reward: 90.6000,                 loss: nan
second_0:                 episode reward: -90.6000,                 loss: 0.1752
Episode: 141, avg. length 1199.35
first_0:                 episode reward: 72.6500,                 loss: nan
second_0:                 episode reward: -72.6500,                 loss: 0.1567
Episode: 161, avg. length 1782.05
first_0:                 episode reward: 29.8500,                 loss: nan
second_0:                 episode reward: -29.8500,                 loss: 0.1366
Episode: 181, avg. length 1784.0
first_0:                 episode reward: 18.3500,                 loss: nan
second_0:                 episode reward: -18.3500,                 loss: 0.1278
Episode: 201, avg. length 1784.0
first_0:                 episode reward: 5.5500,                 loss: nan
second_0:                 episode reward: -5.5500,                 loss: 0.0882
Episode: 221, avg. length 1709.25
