pygame 2.0.0 (SDL 2.0.12, python 3.7.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
surround_v1 pettingzoo
Load surround_v1 environment in type pettingzoo.
Env observation space: Box(0.0, 1.0, (128,), float32) action space: Discrete(18)
random seed: 81
<env.wrappers.mars_wrappers.Dict2TupleWrapper object at 0x7f55cf38ff90>
Agents No. [0] (index starting from 0) are not learnable.
Agent No. [0] loads model from:  ../data/model/20211120_1257/pettingzoo_surround_v1_nfsp/18000_0
Arguments:  {'env_name': 'surround_v1', 'env_type': 'pettingzoo', 'num_envs': 1, 'ram': True, 'seed': 'random', 'algorithm': 'DQN', 'algorithm_spec': {'episodic_update': False, 'dueling': False, 'replay_buffer_size': '1e5', 'gamma': 0.99, 'multi_step': 1, 'target_update_interval': 1000, 'eps_start': 1.0, 'eps_final': 0.01, 'eps_decay': 30000}, 'batch_size': 128, 'max_episodes': 10000, 'max_steps_per_episode': 10000, 'train_start_frame': 10000, 'optimizer': 'adam', 'learning_rate': '1e-4', 'device': 'gpu', 'update_itr': 1, 'log_avg_window': 20, 'log_interval': 20, 'render': False, 'test': False, 'exploit': True, 'load_model_idx': False, 'load_model_full_path': '../data/model/20211120_1257/pettingzoo_surround_v1_nfsp/18000_0', 'save_path': '', 'save_interval': 2000, 'net_architecture': {'hidden_dim_list': [64, 64, 64, 64], 'hidden_activation': 'ReLU', 'output_activation': False}, 'marl_method': 'nfsp', 'marl_spec': {'min_update_interval': 20, 'score_avg_window': 10, 'eta': 0.1}, 'against_baseline': False}
Save models to : /home/zihan/research/MARS/data/model/20211120_1257_exploit/pettingzoo_surround_v1_nfsp. 
 Save logs to: /home/zihan/research/MARS/data/log/20211120_1257_exploit/pettingzoo_surround_v1_nfsp.
Episode: 1, avg. length 1239.0
first_0:                 episode reward: 8.0000,                 loss: nan
second_0:                 episode reward: -8.0000,                 loss: nan
Episode: 21, avg. length 1422.8
first_0:                 episode reward: 5.7500,                 loss: nan
second_0:                 episode reward: -5.7500,                 loss: nan
Episode: 41, avg. length 1493.65
first_0:                 episode reward: 4.8000,                 loss: nan
second_0:                 episode reward: -4.8000,                 loss: 0.0395
Episode: 61, avg. length 1557.1
first_0:                 episode reward: 3.7000,                 loss: nan
second_0:                 episode reward: -3.7000,                 loss: 0.0394
Episode: 81, avg. length 1538.4
first_0:                 episode reward: -3.4000,                 loss: nan
second_0:                 episode reward: 3.4000,                 loss: 0.0353
Episode: 101, avg. length 1485.15
first_0:                 episode reward: -6.3000,                 loss: nan
second_0:                 episode reward: 6.3000,                 loss: 0.0370
Episode: 121, avg. length 1636.15
first_0:                 episode reward: -5.4500,                 loss: nan
second_0:                 episode reward: 5.4500,                 loss: 0.0393
Episode: 141, avg. length 1356.25
first_0:                 episode reward: -8.6500,                 loss: nan
second_0:                 episode reward: 8.6500,                 loss: 0.0352
Episode: 161, avg. length 1276.8
first_0:                 episode reward: -9.0000,                 loss: nan
second_0:                 episode reward: 9.0000,                 loss: 0.0343
Episode: 181, avg. length 1162.15
first_0:                 episode reward: -9.2500,                 loss: nan
second_0:                 episode reward: 9.2500,                 loss: 0.0317
Episode: 201, avg. length 1261.2
first_0:                 episode reward: -8.3000,                 loss: nan
second_0:                 episode reward: 8.3000,                 loss: 0.0311
Episode: 221, avg. length 1348.0
first_0:                 episode reward: -8.2500,                 loss: nan
second_0:                 episode reward: 8.2500,                 loss: 0.0281
Episode: 241, avg. length 1334.25
first_0:                 episode reward: -8.1500,                 loss: nan
second_0:                 episode reward: 8.1500,                 loss: 0.0295
Episode: 261, avg. length 1376.35
first_0:                 episode reward: -7.6500,                 loss: nan
second_0:                 episode reward: 7.6500,                 loss: 0.0337
Episode: 281, avg. length 1356.45
first_0:                 episode reward: -7.8500,                 loss: nan
second_0:                 episode reward: 7.8500,                 loss: 0.0325
Episode: 301, avg. length 1394.35
first_0:                 episode reward: -7.2500,                 loss: nan
second_0:                 episode reward: 7.2500,                 loss: 0.0330
Episode: 321, avg. length 1193.85
first_0:                 episode reward: -8.3500,                 loss: nan
second_0:                 episode reward: 8.3500,                 loss: 0.0340
Episode: 341, avg. length 1309.2
first_0:                 episode reward: -6.6000,                 loss: nan
second_0:                 episode reward: 6.6000,                 loss: 0.0318
Episode: 361, avg. length 1265.05
first_0:                 episode reward: -8.0000,                 loss: nan
second_0:                 episode reward: 8.0000,                 loss: 0.0307
Episode: 381, avg. length 1120.7
first_0:                 episode reward: -9.3500,                 loss: nan
second_0:                 episode reward: 9.3500,                 loss: 0.0303
Episode: 401, avg. length 1132.85
first_0:                 episode reward: -9.1500,                 loss: nan
second_0:                 episode reward: 9.1500,                 loss: 0.0288
Episode: 421, avg. length 1206.9
first_0:                 episode reward: -8.6500,                 loss: nan
second_0:                 episode reward: 8.6500,                 loss: 0.0282
Episode: 441, avg. length 1218.7
first_0:                 episode reward: -9.0500,                 loss: nan
second_0:                 episode reward: 9.0500,                 loss: 0.0276
Episode: 461, avg. length 1170.6
first_0:                 episode reward: -9.2500,                 loss: nan
second_0:                 episode reward: 9.2500,                 loss: 0.0274
Episode: 481, avg. length 1152.7
first_0:                 episode reward: -9.3500,                 loss: nan
second_0:                 episode reward: 9.3500,                 loss: 0.0265
Episode: 501, avg. length 1152.55
first_0:                 episode reward: -8.7500,                 loss: nan
second_0:                 episode reward: 8.7500,                 loss: 0.0269
Episode: 521, avg. length 1261.85
first_0:                 episode reward: -8.1500,                 loss: nan
second_0:                 episode reward: 8.1500,                 loss: 0.0286
Episode: 541, avg. length 1252.8
first_0:                 episode reward: -7.9500,                 loss: nan
second_0:                 episode reward: 7.9500,                 loss: 0.0295
Episode: 561, avg. length 1167.3
first_0:                 episode reward: -8.6500,                 loss: nan
second_0:                 episode reward: 8.6500,                 loss: 0.0274
Episode: 581, avg. length 1325.6
first_0:                 episode reward: -7.1500,                 loss: nan
second_0:                 episode reward: 7.1500,                 loss: 0.0299
Episode: 601, avg. length 1297.65
first_0:                 episode reward: -7.5000,                 loss: nan
second_0:                 episode reward: 7.5000,                 loss: 0.0311
Episode: 621, avg. length 1255.75
