pygame 2.0.0 (SDL 2.0.12, python 3.7.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
boxing_v1 pettingzoo
Load boxing_v1 environment in type pettingzoo.
Env observation space: Box(0.0, 1.0, (130,), float32) action space: Discrete(18)
random seed: 73
<env.wrappers.mars_wrappers.Dict2TupleWrapper object at 0x7f3bdd949790>
No agent are not learnable.
Arguments:  {'env_name': 'boxing_v1', 'env_type': 'pettingzoo', 'num_envs': 1, 'ram': True, 'seed': 'random', 'algorithm': 'DQN', 'algorithm_spec': {'episodic_update': False, 'dueling': False, 'replay_buffer_size': '1e5', 'gamma': 0.99, 'multi_step': 1, 'target_update_interval': 1000, 'eps_start': 1.0, 'eps_final': 0.01, 'eps_decay': 30000}, 'batch_size': 128, 'max_episodes': 30000, 'max_steps_per_episode': 10000, 'train_start_frame': 0, 'optimizer': 'adam', 'learning_rate': '1e-4', 'device': 'gpu', 'update_itr': 1, 'log_avg_window': 20, 'log_interval': 20, 'render': False, 'test': False, 'exploit': False, 'load_model_idx': False, 'load_model_full_path': False, 'save_path': '', 'save_interval': 2000, 'net_architecture': {'hidden_dim_list': [64, 64, 64, 64], 'hidden_activation': 'ReLU', 'output_activation': False}, 'marl_method': 'nfsp', 'marl_spec': {'min_update_interval': 20, 'score_avg_window': 10, 'eta': 0.1}}
Save models to : /home/zihan/research/MARS/data/model/20211109_1530/pettingzoo_boxing_v1_nfsp. 
 Save logs to: /home/zihan/research/MARS/data/log/20211109_1530/pettingzoo_boxing_v1_nfsp.
Episode: 1, avg. length 1784.0
first_0:                 episode reward: -8.0000,                 loss: 0.5122
second_0:                 episode reward: 8.0000,                 loss: 0.3828
Episode: 21, avg. length 1784.0
first_0:                 episode reward: -0.4000,                 loss: 0.0729
second_0:                 episode reward: 0.4000,                 loss: 0.0654
Episode: 41, avg. length 1784.0
first_0:                 episode reward: 4.6000,                 loss: 0.0516
second_0:                 episode reward: -4.6000,                 loss: 0.0511
Episode: 61, avg. length 1784.0
first_0:                 episode reward: 1.0500,                 loss: 0.0393
second_0:                 episode reward: -1.0500,                 loss: 0.0419
Episode: 81, avg. length 1784.0
first_0:                 episode reward: 1.0000,                 loss: 0.0436
second_0:                 episode reward: -1.0000,                 loss: 0.0413
Episode: 101, avg. length 1784.0
first_0:                 episode reward: 0.9500,                 loss: 0.0564
second_0:                 episode reward: -0.9500,                 loss: 0.0457
Episode: 121, avg. length 1784.0
first_0:                 episode reward: 2.2500,                 loss: 0.0571
second_0:                 episode reward: -2.2500,                 loss: 0.0474
Episode: 141, avg. length 1784.0
first_0:                 episode reward: 1.3000,                 loss: 0.0578
second_0:                 episode reward: -1.3000,                 loss: 0.0499
Episode: 161, avg. length 1784.0
first_0:                 episode reward: -1.1000,                 loss: 0.0492
second_0:                 episode reward: 1.1000,                 loss: 0.0460
Episode: 181, avg. length 1784.0
first_0:                 episode reward: -1.1500,                 loss: 0.0452
second_0:                 episode reward: 1.1500,                 loss: 0.0424
Episode: 201, avg. length 1784.0
first_0:                 episode reward: 0.2000,                 loss: 0.0470
second_0:                 episode reward: -0.2000,                 loss: 0.0495
Episode: 221, avg. length 1784.0
first_0:                 episode reward: -3.5000,                 loss: 0.0599
second_0:                 episode reward: 3.5000,                 loss: 0.0644
Episode: 241, avg. length 1784.0
first_0:                 episode reward: -7.1500,                 loss: 0.0694
