pygame 2.0.0 (SDL 2.0.12, python 3.7.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
SlimeVolley-v0 slimevolley
Load SlimeVolley-v0 environment in type slimevolley.
Env observation space: Box(-3.4028234663852886e+38, 3.4028234663852886e+38, (12,), float32) action space: Discrete(6)
<env.wrappers.mars_wrappers.Dict2TupleWrapper object at 0x7f0d67978090>
No agent are not learnable.
Arguments:  {'env_name': 'SlimeVolley-v0', 'env_type': 'slimevolley', 'num_envs': 1, 'ram': True, 'seed': 1122, 'against_baseline': False, 'algorithm': 'NFSP', 'algorithm_spec': {'episodic_update': False, 'dueling': False, 'replay_buffer_size': '1e5', 'gamma': 0.99, 'multi_step': 1, 'target_update_interval': 1000, 'eps_start': 1.0, 'eps_final': 0.01, 'eps_decay': 30000}, 'batch_size': 32, 'max_episodes': 10000, 'max_steps_per_episode': 10000, 'train_start_frame': 1000, 'optimizer': 'adam', 'learning_rate': '1e-4', 'device': 'gpu', 'update_itr': 1, 'log_avg_window': 10, 'log_interval': 10, 'render': False, 'test': False, 'exploit': False, 'load_model_idx': False, 'load_model_full_path': False, 'save_path': '', 'save_interval': 2000, 'net_architecture': {'hidden_dim_list': [64, 64, 64, 64], 'hidden_activation': 'Tanh', 'output_activation': False, 'policy': {'hidden_dim_list': [64, 64, 64, 64], 'hidden_activation': 'Tanh', 'output_activation': 'Softmax'}}, 'marl_method': 'nfsp', 'marl_spec': {'eta': 0.5}}
Episode: 1, avg. length 709.0
first_0:                 episode reward: 1.0000,                 loss: nan
second_0:                 episode reward: -1.0000,                 loss: nan
Episode: 11, avg. length 593.5
first_0:                 episode reward: 1.7000,                 loss: 1.7774
second_0:                 episode reward: -1.7000,                 loss: 1.7818
Episode: 21, avg. length 623.5
first_0:                 episode reward: 0.0000,                 loss: 1.7795
second_0:                 episode reward: 0.0000,                 loss: 1.7827
Episode: 31, avg. length 689.3
first_0:                 episode reward: 0.2000,                 loss: 1.7790
second_0:                 episode reward: -0.2000,                 loss: 1.7748
Episode: 41, avg. length 696.7
first_0:                 episode reward: 0.0000,                 loss: 1.7674
second_0:                 episode reward: 0.0000,                 loss: 1.7662
Episode: 51, avg. length 617.0
first_0:                 episode reward: 1.0000,                 loss: 1.7587
second_0:                 episode reward: -1.0000,                 loss: 1.7522
Episode: 61, avg. length 681.6
first_0:                 episode reward: -1.0000,                 loss: 1.7490
second_0:                 episode reward: 1.0000,                 loss: 1.7327
Episode: 71, avg. length 677.4
first_0:                 episode reward: 0.0000,                 loss: 1.7385
second_0:                 episode reward: 0.0000,                 loss: 1.7109
Episode: 81, avg. length 660.1
first_0:                 episode reward: -0.8000,                 loss: 1.7323
second_0:                 episode reward: 0.8000,                 loss: 1.6880
Episode: 91, avg. length 626.1
first_0:                 episode reward: 1.3000,                 loss: 1.7180
second_0:                 episode reward: -1.3000,                 loss: 1.6715
Episode: 101, avg. length 741.7
first_0:                 episode reward: -0.2000,                 loss: 1.7076
second_0:                 episode reward: 0.2000,                 loss: 1.6480
Episode: 111, avg. length 611.3
first_0:                 episode reward: -1.1000,                 loss: 1.6961
second_0:                 episode reward: 1.1000,                 loss: 1.6306
Episode: 121, avg. length 657.3
first_0:                 episode reward: 0.1000,                 loss: 1.6862
second_0:                 episode reward: -0.1000,                 loss: 1.6126
Episode: 131, avg. length 710.9
first_0:                 episode reward: 0.3000,                 loss: 1.6724
second_0:                 episode reward: -0.3000,                 loss: 1.5989
Episode: 141, avg. length 668.6
first_0:                 episode reward: -0.3000,                 loss: 1.6584
second_0:                 episode reward: 0.3000,                 loss: 1.5843
Episode: 151, avg. length 662.1
first_0:                 episode reward: -1.0000,                 loss: 1.6475
second_0:                 episode reward: 1.0000,                 loss: 1.5679
Episode: 161, avg. length 638.7
first_0:                 episode reward: 0.1000,                 loss: 1.6435
second_0:                 episode reward: -0.1000,                 loss: 1.5545
Episode: 171, avg. length 626.1
first_0:                 episode reward: 1.2000,                 loss: 1.6345
second_0:                 episode reward: -1.2000,                 loss: 1.5447
Episode: 181, avg. length 655.1
first_0:                 episode reward: 0.2000,                 loss: 1.6320
second_0:                 episode reward: -0.2000,                 loss: 1.5326
Episode: 191, avg. length 598.2
first_0:                 episode reward: -1.2000,                 loss: 1.6282
second_0:                 episode reward: 1.2000,                 loss: 1.5292
Episode: 201, avg. length 636.8
first_0:                 episode reward: -0.3000,                 loss: 1.6250
second_0:                 episode reward: 0.3000,                 loss: 1.5284
Episode: 211, avg. length 685.3
first_0:                 episode reward: -0.9000,                 loss: 1.6243
second_0:                 episode reward: 0.9000,                 loss: 1.5278
Episode: 221, avg. length 674.5
first_0:                 episode reward: -0.4000,                 loss: 1.6176
second_0:                 episode reward: 0.4000,                 loss: 1.5221
Episode: 231, avg. length 675.8
first_0:                 episode reward: -0.5000,                 loss: 1.6132
second_0:                 episode reward: 0.5000,                 loss: 1.5200
Episode: 241, avg. length 680.6
first_0:                 episode reward: 0.8000,                 loss: 1.6090
second_0:                 episode reward: -0.8000,                 loss: 1.5227
Episode: 251, avg. length 662.0
first_0:                 episode reward: 0.0000,                 loss: 1.6080
second_0:                 episode reward: 0.0000,                 loss: 1.5192
Episode: 261, avg. length 705.5
first_0:                 episode reward: -0.2000,                 loss: 1.6039
second_0:                 episode reward: 0.2000,                 loss: 1.5243
Episode: 271, avg. length 618.1
first_0:                 episode reward: -0.1000,                 loss: 1.6020
second_0:                 episode reward: 0.1000,                 loss: 1.5246
Episode: 281, avg. length 665.3
first_0:                 episode reward: 1.0000,                 loss: 1.5986
second_0:                 episode reward: -1.0000,                 loss: 1.5263
Episode: 291, avg. length 690.4
first_0:                 episode reward: 0.7000,                 loss: 1.5911
second_0:                 episode reward: -0.7000,                 loss: 1.5260
Episode: 301, avg. length 650.6
first_0:                 episode reward: -0.8000,                 loss: 1.5873
second_0:                 episode reward: 0.8000,                 loss: 1.5286
Episode: 311, avg. length 658.3
first_0:                 episode reward: 2.1000,                 loss: 1.5796
second_0:                 episode reward: -2.1000,                 loss: 1.5250
Episode: 321, avg. length 693.7
first_0:                 episode reward: -0.8000,                 loss: 1.5617
second_0:                 episode reward: 0.8000,                 loss: 1.5092
Episode: 331, avg. length 709.4
first_0:                 episode reward: 0.2000,                 loss: 1.5472
second_0:                 episode reward: -0.2000,                 loss: 1.4992
Episode: 341, avg. length 662.8
first_0:                 episode reward: -0.3000,                 loss: 1.5361
second_0:                 episode reward: 0.3000,                 loss: 1.4857
Episode: 351, avg. length 662.8
first_0:                 episode reward: 0.6000,                 loss: 1.5240
second_0:                 episode reward: -0.6000,                 loss: 1.4768
Episode: 361, avg. length 636.2
first_0:                 episode reward: 0.8000,                 loss: 1.5139
second_0:                 episode reward: -0.8000,                 loss: 1.4690
Episode: 371, avg. length 706.3
first_0:                 episode reward: 0.3000,                 loss: 1.5038
second_0:                 episode reward: -0.3000,                 loss: 1.4641
Episode: 381, avg. length 674.0
first_0:                 episode reward: 0.3000,                 loss: 1.4925
second_0:                 episode reward: -0.3000,                 loss: 1.4610
Episode: 391, avg. length 652.4
first_0:                 episode reward: 0.7000,                 loss: 1.4837
second_0:                 episode reward: -0.7000,                 loss: 1.4568
Episode: 401, avg. length 610.6
first_0:                 episode reward: 1.8000,                 loss: 1.4792
second_0:                 episode reward: -1.8000,                 loss: 1.4526
Episode: 411, avg. length 699.4
first_0:                 episode reward: -0.1000,                 loss: 1.4720
second_0:                 episode reward: 0.1000,                 loss: 1.4556
Episode: 421, avg. length 675.4
first_0:                 episode reward: -1.1000,                 loss: 1.4684
second_0:                 episode reward: 1.1000,                 loss: 1.4561
Episode: 431, avg. length 576.1
first_0:                 episode reward: -0.1000,                 loss: 1.4631
second_0:                 episode reward: 0.1000,                 loss: 1.4531
Episode: 441, avg. length 641.7
first_0:                 episode reward: 0.2000,                 loss: 1.4572
second_0:                 episode reward: -0.2000,                 loss: 1.4518
Episode: 451, avg. length 590.5
first_0:                 episode reward: -0.6000,                 loss: 1.4536
second_0:                 episode reward: 0.6000,                 loss: 1.4475
Episode: 461, avg. length 603.4
first_0:                 episode reward: -0.8000,                 loss: 1.4503
second_0:                 episode reward: 0.8000,                 loss: 1.4480
Episode: 471, avg. length 619.5
first_0:                 episode reward: 0.3000,                 loss: 1.4496
second_0:                 episode reward: -0.3000,                 loss: 1.4458
Episode: 481, avg. length 582.2
first_0:                 episode reward: 0.2000,                 loss: 1.4470
second_0:                 episode reward: -0.2000,                 loss: 1.4412
Episode: 491, avg. length 593.7
first_0:                 episode reward: -2.8000,                 loss: 1.4474
second_0:                 episode reward: 2.8000,                 loss: 1.4408
Episode: 501, avg. length 619.4
first_0:                 episode reward: -0.3000,                 loss: 1.4459
second_0:                 episode reward: 0.3000,                 loss: 1.4354
Episode: 511, avg. length 617.2
first_0:                 episode reward: -1.8000,                 loss: 1.4427
second_0:                 episode reward: 1.8000,                 loss: 1.4384
Episode: 521, avg. length 645.2
first_0:                 episode reward: -0.2000,                 loss: 1.4459
second_0:                 episode reward: 0.2000,                 loss: 1.4354
Episode: 531, avg. length 696.9
first_0:                 episode reward: 0.3000,                 loss: 1.4461
second_0:                 episode reward: -0.3000,                 loss: 1.4363
Episode: 541, avg. length 630.8
first_0:                 episode reward: -0.5000,                 loss: 1.4445
second_0:                 episode reward: 0.5000,                 loss: 1.4307
Episode: 551, avg. length 645.9
first_0:                 episode reward: -1.0000,                 loss: 1.4474
second_0:                 episode reward: 1.0000,                 loss: 1.4321
Episode: 561, avg. length 677.3
first_0:                 episode reward: 1.3000,                 loss: 1.4449
second_0:                 episode reward: -1.3000,                 loss: 1.4302
Episode: 571, avg. length 649.5
first_0:                 episode reward: 0.0000,                 loss: 1.4423
second_0:                 episode reward: 0.0000,                 loss: 1.4307
Episode: 581, avg. length 601.3
first_0:                 episode reward: -0.7000,                 loss: 1.4410
second_0:                 episode reward: 0.7000,                 loss: 1.4344
Episode: 591, avg. length 644.5
first_0:                 episode reward: -0.2000,                 loss: 1.4415
second_0:                 episode reward: 0.2000,                 loss: 1.4308
Episode: 601, avg. length 735.2
first_0:                 episode reward: 0.9000,                 loss: 1.4373
second_0:                 episode reward: -0.9000,                 loss: 1.4288
Episode: 611, avg. length 649.7
first_0:                 episode reward: 0.7000,                 loss: 1.4359
second_0:                 episode reward: -0.7000,                 loss: 1.4245
Episode: 621, avg. length 738.8
first_0:                 episode reward: 0.0000,                 loss: 1.4342
second_0:                 episode reward: 0.0000,                 loss: 1.4253
Episode: 631, avg. length 674.2
first_0:                 episode reward: 0.7000,                 loss: 1.4309
second_0:                 episode reward: -0.7000,                 loss: 1.4277
Episode: 641, avg. length 578.4
first_0:                 episode reward: -0.1000,                 loss: 1.4282
second_0:                 episode reward: 0.1000,                 loss: 1.4267
Episode: 651, avg. length 565.9
first_0:                 episode reward: 0.4000,                 loss: 1.4194
second_0:                 episode reward: -0.4000,                 loss: 1.4251
Episode: 661, avg. length 621.2
first_0:                 episode reward: -0.6000,                 loss: 1.4200
second_0:                 episode reward: 0.6000,                 loss: 1.4235
Episode: 671, avg. length 639.7
first_0:                 episode reward: -0.9000,                 loss: 1.4193
second_0:                 episode reward: 0.9000,                 loss: 1.4200
Episode: 681, avg. length 669.4
first_0:                 episode reward: -0.1000,                 loss: 1.4193
second_0:                 episode reward: 0.1000,                 loss: 1.4203
Episode: 691, avg. length 614.0
first_0:                 episode reward: -0.1000,                 loss: 1.4163
second_0:                 episode reward: 0.1000,                 loss: 1.4183
Episode: 701, avg. length 675.8
first_0:                 episode reward: -0.8000,                 loss: 1.4203
second_0:                 episode reward: 0.8000,                 loss: 1.4155
Episode: 711, avg. length 596.9
first_0:                 episode reward: 1.4000,                 loss: 1.4184
second_0:                 episode reward: -1.4000,                 loss: 1.4175
Episode: 721, avg. length 664.6
first_0:                 episode reward: 0.4000,                 loss: 1.4155
second_0:                 episode reward: -0.4000,                 loss: 1.4175
Episode: 731, avg. length 636.7
first_0:                 episode reward: 1.0000,                 loss: 1.4156
second_0:                 episode reward: -1.0000,                 loss: 1.4176
