pygame 2.0.0 (SDL 2.0.12, python 3.7.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
boxing_v1 pettingzoo
Load boxing_v1 environment in type pettingzoo.
Env observation space: Box(0.0, 1.0, (130,), float32) action space: Discrete(18)
<env.wrappers.mars_wrappers.Dict2TupleWrapper object at 0x7fc48d250890>
boxing_v1 pettingzoo
Load boxing_v1 environment in type pettingzoo.
Env observation space: Box(0.0, 1.0, (130,), float32) action space: Discrete(18)
No agent are not learnable.
Arguments:  {'env_name': 'boxing_v1', 'env_type': 'pettingzoo', 'num_envs': 1, 'ram': True, 'seed': 1122, 'against_baseline': False, 'algorithm': 'DQN', 'algorithm_spec': {'episodic_update': False, 'dueling': True, 'replay_buffer_size': '1e5', 'gamma': 0.99, 'multi_step': 1, 'target_update_interval': 1000, 'eps_start': 1.0, 'eps_final': 0.01, 'eps_decay': 30000}, 'batch_size': 32, 'max_episodes': 60000, 'max_steps_per_episode': 10000, 'train_start_frame': 0, 'optimizer': 'adam', 'learning_rate': '1e-4', 'device': 'gpu', 'update_itr': 1, 'log_avg_window': 20, 'log_interval': 20, 'render': False, 'test': False, 'exploit': False, 'load_model_idx': False, 'load_model_full_path': False, 'save_path': '', 'save_interval': 2000, 'net_architecture': {'hidden_dim_list': [64, 64, 64], 'hidden_activation': 'ReLU', 'output_activation': False}, 'marl_method': 'nxdo2', 'marl_spec': {'selfplay_score_delta': 50}}
Episode: 1, avg. length 1784.0
first_0:                 episode reward: -14.0000,                 loss: 0.0406
second_0:                 episode reward: 14.0000,                 loss: 0.0404
Episode: 21, avg. length 1784.0
first_0:                 episode reward: -1.4500,                 loss: 0.0512
second_0:                 episode reward: 1.4500,                 loss: 0.0441
Episode: 41, avg. length 1784.0
first_0:                 episode reward: -3.9000,                 loss: 0.0643
second_0:                 episode reward: 3.9000,                 loss: 0.0438
Episode: 61, avg. length 1784.0
first_0:                 episode reward: -4.6000,                 loss: 0.0639
second_0:                 episode reward: 4.6000,                 loss: 0.0408
Episode: 81, avg. length 1784.0
first_0:                 episode reward: -7.2500,                 loss: 0.0545
second_0:                 episode reward: 7.2500,                 loss: 0.0406
Episode: 101, avg. length 1784.0
first_0:                 episode reward: -6.3500,                 loss: 0.0467
second_0:                 episode reward: 6.3500,                 loss: 0.0407
Episode: 121, avg. length 1784.0
first_0:                 episode reward: -13.3500,                 loss: 0.0491
second_0:                 episode reward: 13.3500,                 loss: 0.0454
Episode: 141, avg. length 1784.0
first_0:                 episode reward: -12.2000,                 loss: 0.0547
second_0:                 episode reward: 12.2000,                 loss: 0.0500
Episode: 161, avg. length 1784.0
first_0:                 episode reward: -20.7500,                 loss: 0.0597
second_0:                 episode reward: 20.7500,                 loss: 0.0556
Episode: 181, avg. length 1784.0
first_0:                 episode reward: -20.0500,                 loss: 0.0666
second_0:                 episode reward: 20.0500,                 loss: 0.0624
Episode: 201, avg. length 1784.0
first_0:                 episode reward: -20.0000,                 loss: 0.0743
second_0:                 episode reward: 20.0000,                 loss: 0.0709
Episode: 221, avg. length 1784.0
first_0:                 episode reward: -29.0500,                 loss: 0.0839
second_0:                 episode reward: 29.0500,                 loss: 0.0868
Episode: 241, avg. length 1784.0
first_0:                 episode reward: -43.5000,                 loss: 0.1012
second_0:                 episode reward: 43.5000,                 loss: 0.1131
Episode: 261, avg. length 1745.8
