pygame 2.0.0 (SDL 2.0.12, python 3.7.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
boxing_v1 pettingzoo
Load boxing_v1 environment in type pettingzoo.
Env observation space: Box(0.0, 1.0, (130,), float32) action space: Discrete(18)
random seed: 22
<env.wrappers.mars_wrappers.Dict2TupleWrapper object at 0x7f29f5cf0bd0>
Agents No. [0] (index starting from 0) are not learnable.
Agent No. [0] loads model from:  ../data/model/20211109_1530/pettingzoo_boxing_v1_fictitious_selfplay/25237
Arguments:  {'env_name': 'boxing_v1', 'env_type': 'pettingzoo', 'num_envs': 1, 'ram': True, 'seed': 'random', 'algorithm': 'DQN', 'algorithm_spec': {'episodic_update': False, 'dueling': False, 'replay_buffer_size': '1e5', 'gamma': 0.99, 'multi_step': 1, 'target_update_interval': 1000, 'eps_start': 1.0, 'eps_final': 0.01, 'eps_decay': 30000}, 'batch_size': 128, 'max_episodes': 10000, 'max_steps_per_episode': 10000, 'train_start_frame': 0, 'optimizer': 'adam', 'learning_rate': '1e-4', 'device': 'gpu', 'update_itr': 1, 'log_avg_window': 20, 'log_interval': 20, 'render': False, 'test': False, 'exploit': True, 'load_model_idx': False, 'load_model_full_path': '../data/model/20211109_1530/pettingzoo_boxing_v1_fictitious_selfplay/25237', 'save_path': '', 'save_interval': 2000, 'net_architecture': {'hidden_dim_list': [64, 64, 64, 64], 'hidden_activation': 'ReLU', 'output_activation': False}, 'marl_method': 'fictitious_selfplay', 'marl_spec': {'min_update_interval': 20, 'score_avg_window': 10, 'selfplay_score_delta': 60, 'trainable_agent_idx': 0, 'opponent_idx': 1}, 'against_baseline': False}
Save models to : /home/zihan/research/MARS/data/model/20211109_1530_exploit/pettingzoo_boxing_v1_fictitious_selfplay. 
 Save logs to: /home/zihan/research/MARS/data/log/20211109_1530_exploit/pettingzoo_boxing_v1_fictitious_selfplay.
Episode: 1, avg. length 283.0
first_0:                 episode reward: 99.0000,                 loss: nan
second_0:                 episode reward: -99.0000,                 loss: 2.0137
Episode: 21, avg. length 547.15
first_0:                 episode reward: 83.2500,                 loss: nan
second_0:                 episode reward: -83.2500,                 loss: 0.3740
Episode: 41, avg. length 582.1
first_0:                 episode reward: 80.0500,                 loss: nan
second_0:                 episode reward: -80.0500,                 loss: 0.1180
Episode: 61, avg. length 914.1
first_0:                 episode reward: 66.9500,                 loss: nan
second_0:                 episode reward: -66.9500,                 loss: 0.1018
Episode: 81, avg. length 788.95
first_0:                 episode reward: 75.8500,                 loss: nan
second_0:                 episode reward: -75.8500,                 loss: 0.0935
Episode: 101, avg. length 1229.85
first_0:                 episode reward: 40.6500,                 loss: nan
second_0:                 episode reward: -40.6500,                 loss: 0.0895
Episode: 121, avg. length 1196.75
first_0:                 episode reward: 46.4500,                 loss: nan
second_0:                 episode reward: -46.4500,                 loss: 0.0790
Episode: 141, avg. length 1307.9
first_0:                 episode reward: 36.3000,                 loss: nan
second_0:                 episode reward: -36.3000,                 loss: 0.0750
Episode: 161, avg. length 1244.1
first_0:                 episode reward: 45.3500,                 loss: nan
second_0:                 episode reward: -45.3500,                 loss: 0.0774
Episode: 181, avg. length 1411.25
first_0:                 episode reward: 26.7500,                 loss: nan
second_0:                 episode reward: -26.7500,                 loss: 0.0752
Episode: 201, avg. length 1689.25
first_0:                 episode reward: 12.3500,                 loss: nan
second_0:                 episode reward: -12.3500,                 loss: 0.0732
