pygame 2.0.0 (SDL 2.0.12, python 3.7.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
tennis_v2 pettingzoo
Load tennis_v2 environment in type pettingzoo.
Env observation space: Box(0.0, 1.0, (128,), float32) action space: Discrete(18)
random seed: 71
<env.wrappers.mars_wrappers.Dict2TupleWrapper object at 0x7fe2a5bda290>
Agents No. [0] (index starting from 0) are not learnable.
Agent No. [0] loads model from:  ../data/model/20211205_2243/pettingzoo_tennis_v2_selfplay2/1_0
Arguments:  {'env_name': 'tennis_v2', 'env_type': 'pettingzoo', 'num_envs': 1, 'ram': True, 'seed': 'random', 'algorithm': 'DQN', 'algorithm_spec': {'episodic_update': False, 'dueling': False, 'replay_buffer_size': '1e5', 'gamma': 0.99, 'multi_step': 1, 'target_update_interval': 1000, 'eps_start': 1.0, 'eps_final': 0.01, 'eps_decay': 30000}, 'batch_size': 128, 'max_episodes': 10000, 'max_steps_per_episode': 10000, 'train_start_frame': 0, 'optimizer': 'adam', 'learning_rate': '1e-4', 'device': 'gpu', 'update_itr': 1, 'log_avg_window': 20, 'log_interval': 20, 'render': False, 'test': False, 'exploit': True, 'load_model_idx': False, 'load_model_full_path': '../data/model/20211205_2243/pettingzoo_tennis_v2_selfplay2/1_0', 'save_path': '', 'save_interval': 2000, 'net_architecture': {'hidden_dim_list': [64, 64, 64, 64], 'hidden_activation': 'ReLU', 'output_activation': False}, 'marl_method': 'selfplay2', 'marl_spec': {'min_update_interval': 20, 'score_avg_window': 10, 'selfplay_score_delta': 10, 'trainable_agent_idx': 0, 'opponent_idx': 1}, 'against_baseline': False}
Save models to : /home/zihan/research/MARS/data/model/20211205_2243_exploit/pettingzoo_tennis_v2_selfplay2. 
 Save logs to: /home/zihan/research/MARS/data/log/20211205_2243_exploit/pettingzoo_tennis_v2_selfplay2.
Episode: 1, avg. length 2866.0
first_0:                 episode reward: 13.0000,                 loss: nan
second_0:                 episode reward: -13.0000,                 loss: 0.3024
Episode: 21, avg. length 4431.2
first_0:                 episode reward: 18.8500,                 loss: nan
second_0:                 episode reward: -18.8500,                 loss: 0.0504
Episode: 41, avg. length 2646.6
first_0:                 episode reward: -11.4500,                 loss: nan
second_0:                 episode reward: 11.4500,                 loss: 0.0329
Episode: 61, avg. length 1660.65
first_0:                 episode reward: -23.5500,                 loss: nan
second_0:                 episode reward: 23.5500,                 loss: 0.0265
Episode: 81, avg. length 1801.5
first_0:                 episode reward: -20.3000,                 loss: nan
second_0:                 episode reward: 20.3000,                 loss: 0.0232
Episode: 101, avg. length 1745.4
first_0:                 episode reward: -22.2000,                 loss: nan
second_0:                 episode reward: 22.2000,                 loss: 0.0226
Episode: 121, avg. length 1545.75
first_0:                 episode reward: -23.0500,                 loss: nan
second_0:                 episode reward: 23.0500,                 loss: 0.0223
Episode: 141, avg. length 1548.4
first_0:                 episode reward: -22.4500,                 loss: nan
second_0:                 episode reward: 22.4500,                 loss: 0.0200
Episode: 161, avg. length 1542.25
first_0:                 episode reward: -23.7000,                 loss: nan
second_0:                 episode reward: 23.7000,                 loss: 0.0180
Episode: 181, avg. length 1422.2
first_0:                 episode reward: -24.4500,                 loss: nan
second_0:                 episode reward: 24.4500,                 loss: 0.0182
Episode: 201, avg. length 1453.05
first_0:                 episode reward: -24.1500,                 loss: nan
second_0:                 episode reward: 24.1500,                 loss: 0.0182
Episode: 221, avg. length 1392.2
first_0:                 episode reward: -24.6000,                 loss: nan
second_0:                 episode reward: 24.6000,                 loss: 0.0179
Episode: 241, avg. length 1503.5
first_0:                 episode reward: -23.6500,                 loss: nan
