pygame 2.0.0 (SDL 2.0.12, python 3.7.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
ice_hockey_v1 pettingzoo
Load ice_hockey_v1 environment in type pettingzoo.
Env observation space: Box(0.0, 1.0, (128,), float32) action space: Discrete(18)
random seed: 35
<env.wrappers.mars_wrappers.Dict2TupleWrapper object at 0x7f36d26bf3d0>
No agent are not learnable.
Arguments:  {'env_name': 'ice_hockey_v1', 'env_type': 'pettingzoo', 'num_envs': 1, 'ram': True, 'seed': 'random', 'algorithm': 'NashPPO', 'algorithm_spec': {'episodic_update': True, 'dueling': False, 'replay_buffer_size': '1e5', 'gamma': 0.99, 'multi_step': 1, 'target_update_interval': 1000, 'eps_start': 1.0, 'eps_final': 0.01, 'eps_decay': 30000, 'lambda': 0.95, 'eps_clip': 0.2, 'K_epoch': 4, 'GAE': True}, 'batch_size': 128, 'max_episodes': 30000, 'max_steps_per_episode': 10000, 'train_start_frame': 0, 'optimizer': 'adam', 'learning_rate': '1e-4', 'device': 'gpu', 'update_itr': 1, 'log_avg_window': 20, 'log_interval': 20, 'render': False, 'test': False, 'exploit': False, 'load_model_idx': False, 'load_model_full_path': False, 'save_path': '', 'save_interval': 2000, 'net_architecture': {'hidden_dim_list': [64, 64, 64], 'hidden_activation': 'ReLU', 'output_activation': False, 'policy': {'hidden_dim_list': [256, 256, 256, 256], 'hidden_activation': 'ReLU', 'output_activation': 'Softmax'}, 'value': {'hidden_dim_list': [256, 256, 256, 256], 'hidden_activation': 'ReLU', 'output_activation': False}}, 'marl_method': 'nash_ppo', 'marl_spec': {'min_update_interval': 20, 'score_avg_window': 10, 'global_state': True}}
Save models to : /home/zihan/research/MARS/data/model/20211205_1222/pettingzoo_ice_hockey_v1_nash_ppo. 
 Save logs to: /home/zihan/research/MARS/data/log/20211205_1222/pettingzoo_ice_hockey_v1_nash_ppo.
Episode: 1, avg. length 3006.0
first_0:                 episode reward: -1.0000,                 loss: -0.2078
second_0:                 episode reward: 1.0000,                 loss: -0.2097
Episode: 21, avg. length 2854.6
first_0:                 episode reward: 0.3500,                 loss: -0.2188
second_0:                 episode reward: -0.3500,                 loss: -0.2166
Episode: 41, avg. length 2838.85
first_0:                 episode reward: 1.0500,                 loss: -0.2212
second_0:                 episode reward: -1.0500,                 loss: -0.2250
Episode: 61, avg. length 2892.0
first_0:                 episode reward: 1.0000,                 loss: -0.2125
second_0:                 episode reward: -1.0000,                 loss: -0.2156
Episode: 81, avg. length 2908.4
first_0:                 episode reward: 0.6000,                 loss: -0.2067
second_0:                 episode reward: -0.6000,                 loss: -0.2050
Episode: 101, avg. length 2909.4
first_0:                 episode reward: 0.9500,                 loss: -0.2095
second_0:                 episode reward: -0.9500,                 loss: -0.2082
Episode: 121, avg. length 2882.65
first_0:                 episode reward: 0.9000,                 loss: -0.2117
second_0:                 episode reward: -0.9000,                 loss: -0.2130
Episode: 141, avg. length 2898.15
first_0:                 episode reward: 0.4000,                 loss: -0.2113
second_0:                 episode reward: -0.4000,                 loss: -0.2112
Episode: 161, avg. length 2873.9
first_0:                 episode reward: 0.8500,                 loss: -0.2148
second_0:                 episode reward: -0.8500,                 loss: -0.2151
Episode: 181, avg. length 2898.25
first_0:                 episode reward: 0.4000,                 loss: -0.2129
second_0:                 episode reward: -0.4000,                 loss: -0.2116
Episode: 201, avg. length 2881.7
first_0:                 episode reward: 0.0500,                 loss: -0.2157
second_0:                 episode reward: -0.0500,                 loss: -0.2160
Episode: 221, avg. length 2889.1
first_0:                 episode reward: 0.1000,                 loss: -0.2158
second_0:                 episode reward: -0.1000,                 loss: -0.2153
Episode: 241, avg. length 2885.9
first_0:                 episode reward: 0.1500,                 loss: -0.2168
second_0:                 episode reward: -0.1500,                 loss: -0.2146
Episode: 261, avg. length 2857.85
first_0:                 episode reward: 0.3000,                 loss: -0.2185
second_0:                 episode reward: -0.3000,                 loss: -0.2162
Episode: 281, avg. length 2871.6
first_0:                 episode reward: 0.8000,                 loss: -0.2182
second_0:                 episode reward: -0.8000,                 loss: -0.2122
Episode: 301, avg. length 2885.65
first_0:                 episode reward: -0.9500,                 loss: -0.2161
second_0:                 episode reward: 0.9500,                 loss: -0.2164
Episode: 321, avg. length 2834.65
first_0:                 episode reward: -0.0500,                 loss: -0.2220
second_0:                 episode reward: 0.0500,                 loss: -0.2233
Episode: 341, avg. length 2888.95
first_0:                 episode reward: 0.5000,                 loss: -0.2157
second_0:                 episode reward: -0.5000,                 loss: -0.2150
Episode: 361, avg. length 2880.0
first_0:                 episode reward: -0.9500,                 loss: -0.2178
second_0:                 episode reward: 0.9500,                 loss: -0.2154
Episode: 381, avg. length 2886.25
first_0:                 episode reward: 0.2500,                 loss: -0.2149
second_0:                 episode reward: -0.2500,                 loss: -0.2103
Episode: 401, avg. length 2885.45
first_0:                 episode reward: -0.3000,                 loss: -0.2156
second_0:                 episode reward: 0.3000,                 loss: -0.2156
Episode: 421, avg. length 2884.65
first_0:                 episode reward: -0.2000,                 loss: -0.2165
second_0:                 episode reward: 0.2000,                 loss: -0.2150
Episode: 441, avg. length 2901.35
first_0:                 episode reward: -0.5000,                 loss: -0.2155
second_0:                 episode reward: 0.5000,                 loss: -0.2155
Episode: 461, avg. length 2862.4
first_0:                 episode reward: -0.0500,                 loss: -0.2193
second_0:                 episode reward: 0.0500,                 loss: -0.2207
Episode: 481, avg. length 2885.95
first_0:                 episode reward: -0.1500,                 loss: -0.2188
second_0:                 episode reward: 0.1500,                 loss: -0.2142
Episode: 501, avg. length 2910.9
first_0:                 episode reward: 0.0500,                 loss: -0.2157
second_0:                 episode reward: -0.0500,                 loss: -0.2155
Episode: 521, avg. length 2851.5
first_0:                 episode reward: -0.4500,                 loss: -0.2193
second_0:                 episode reward: 0.4500,                 loss: -0.2175
Episode: 541, avg. length 2888.15
