pygame 2.0.0 (SDL 2.0.12, python 3.7.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
surround_v1 pettingzoo
Load surround_v1 environment in type pettingzoo.
Env observation space: Box(0.0, 1.0, (128,), float32) action space: Discrete(5)
random seed: 20
<env.wrappers.mars_wrappers.Dict2TupleWrapper object at 0x7fcd02e31ed0>
Agents No. [0] (index starting from 0) are not learnable.
Agent No. [0] loads model from:  ../data/model/20211205_2243/pettingzoo_surround_v1_nash_ppo/28000_0
Arguments:  {'env_name': 'surround_v1', 'env_type': 'pettingzoo', 'num_envs': 1, 'ram': True, 'seed': 'random', 'algorithm': 'NashPPO', 'algorithm_spec': {'episodic_update': True, 'dueling': False, 'replay_buffer_size': '1e5', 'gamma': 0.99, 'multi_step': 1, 'target_update_interval': 1000, 'eps_start': 1.0, 'eps_final': 0.01, 'eps_decay': 30000, 'lambda': 0.95, 'eps_clip': 0.2, 'K_epoch': 4, 'GAE': True}, 'batch_size': 128, 'max_episodes': 10000, 'max_steps_per_episode': 10000, 'train_start_frame': 0, 'optimizer': 'adam', 'learning_rate': '1e-4', 'device': 'gpu', 'update_itr': 1, 'log_avg_window': 20, 'log_interval': 20, 'render': False, 'test': False, 'exploit': True, 'load_model_idx': False, 'load_model_full_path': '../data/model/20211205_2243/pettingzoo_surround_v1_nash_ppo/28000_0', 'save_path': '', 'save_interval': 2000, 'net_architecture': {'hidden_dim_list': [64, 64, 64, 64], 'hidden_activation': 'ReLU', 'output_activation': False, 'policy': {'hidden_dim_list': [256, 256, 256, 256], 'hidden_activation': 'ReLU', 'output_activation': 'Softmax'}, 'value': {'hidden_dim_list': [256, 256, 256, 256], 'hidden_activation': 'ReLU', 'output_activation': False}}, 'marl_method': 'nash_ppo', 'marl_spec': {'min_update_interval': 20, 'score_avg_window': 10, 'global_state': True}, 'against_baseline': False}
Save models to : /home/zihan/research/MARS/data/model/20211205_2243_exploit/pettingzoo_surround_v1_nash_ppo. 
 Save logs to: /home/zihan/research/MARS/data/log/20211205_2243_exploit/pettingzoo_surround_v1_nash_ppo.
Episode: 1, avg. length 1352.0
first_0:                 episode reward: 9.0000,                 loss: nan
second_0:                 episode reward: -9.0000,                 loss: 0.9706
Episode: 21, avg. length 1243.65
first_0:                 episode reward: 8.5500,                 loss: nan
second_0:                 episode reward: -8.5500,                 loss: 0.9755
Episode: 41, avg. length 985.85
first_0:                 episode reward: 9.9500,                 loss: nan
second_0:                 episode reward: -9.9500,                 loss: 0.9709
Episode: 61, avg. length 963.4
first_0:                 episode reward: 9.8500,                 loss: nan
second_0:                 episode reward: -9.8500,                 loss: 0.9731
Episode: 81, avg. length 928.45
first_0:                 episode reward: 10.0000,                 loss: nan
second_0:                 episode reward: -10.0000,                 loss: 0.9732
Episode: 101, avg. length 912.4
first_0:                 episode reward: 10.0000,                 loss: nan
second_0:                 episode reward: -10.0000,                 loss: 0.9687
Episode: 121, avg. length 911.0
first_0:                 episode reward: 9.9500,                 loss: nan
second_0:                 episode reward: -9.9500,                 loss: 0.9651
Episode: 141, avg. length 910.0
first_0:                 episode reward: 10.0000,                 loss: nan
second_0:                 episode reward: -10.0000,                 loss: 0.9613
Episode: 161, avg. length 905.4
first_0:                 episode reward: 10.0000,                 loss: nan
second_0:                 episode reward: -10.0000,                 loss: 0.9575
Episode: 181, avg. length 905.2
first_0:                 episode reward: 10.0000,                 loss: nan
second_0:                 episode reward: -10.0000,                 loss: 0.9365
Episode: 201, avg. length 904.8
first_0:                 episode reward: 10.0000,                 loss: nan
second_0:                 episode reward: -10.0000,                 loss: 0.9100
Episode: 221, avg. length 904.2
first_0:                 episode reward: 10.0000,                 loss: nan
second_0:                 episode reward: -10.0000,                 loss: 0.8768
Episode: 241, avg. length 904.4
first_0:                 episode reward: 10.0000,                 loss: nan
second_0:                 episode reward: -10.0000,                 loss: 0.8411
Episode: 261, avg. length 903.8
first_0:                 episode reward: 10.0000,                 loss: nan
second_0:                 episode reward: -10.0000,                 loss: 0.8154
Episode: 281, avg. length 904.8
first_0:                 episode reward: 10.0000,                 loss: nan
second_0:                 episode reward: -10.0000,                 loss: 0.7735
Episode: 301, avg. length 905.4
first_0:                 episode reward: 10.0000,                 loss: nan
second_0:                 episode reward: -10.0000,                 loss: 0.7218
Episode: 321, avg. length 904.6
first_0:                 episode reward: 10.0000,                 loss: nan
second_0:                 episode reward: -10.0000,                 loss: 0.6744
Episode: 341, avg. length 908.2
first_0:                 episode reward: 10.0000,                 loss: nan
second_0:                 episode reward: -10.0000,                 loss: 0.6135
Episode: 361, avg. length 911.2
first_0:                 episode reward: 10.0000,                 loss: nan
second_0:                 episode reward: -10.0000,                 loss: 0.5706
Episode: 381, avg. length 909.5
first_0:                 episode reward: 10.0000,                 loss: nan
second_0:                 episode reward: -10.0000,                 loss: 0.4935
Episode: 401, avg. length 904.4
first_0:                 episode reward: 10.0000,                 loss: nan
second_0:                 episode reward: -10.0000,                 loss: 0.4409
Episode: 421, avg. length 909.4
first_0:                 episode reward: 10.0000,                 loss: nan
second_0:                 episode reward: -10.0000,                 loss: 0.3771
Episode: 441, avg. length 907.6
first_0:                 episode reward: 10.0000,                 loss: nan
second_0:                 episode reward: -10.0000,                 loss: 0.3439
Episode: 461, avg. length 904.6
first_0:                 episode reward: 10.0000,                 loss: nan
second_0:                 episode reward: -10.0000,                 loss: 0.3157
Episode: 481, avg. length 904.4
first_0:                 episode reward: 10.0000,                 loss: nan
second_0:                 episode reward: -10.0000,                 loss: 0.2879
Episode: 501, avg. length 904.6
first_0:                 episode reward: 10.0000,                 loss: nan
second_0:                 episode reward: -10.0000,                 loss: 0.2505
Episode: 521, avg. length 904.2
first_0:                 episode reward: 10.0000,                 loss: nan
second_0:                 episode reward: -10.0000,                 loss: 0.2463
Episode: 541, avg. length 905.6
first_0:                 episode reward: 10.0000,                 loss: nan
second_0:                 episode reward: -10.0000,                 loss: 0.2233
Episode: 561, avg. length 904.2
first_0:                 episode reward: 10.0000,                 loss: nan
second_0:                 episode reward: -10.0000,                 loss: 0.2532
Episode: 581, avg. length 906.6
