pygame 2.0.0 (SDL 2.0.12, python 3.7.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
surround_v1 pettingzoo
Load surround_v1 environment in type pettingzoo.
Env observation space: Box(0.0, 1.0, (128,), float32) action space: Discrete(5)
random seed: 73
<env.wrappers.mars_wrappers.Dict2TupleWrapper object at 0x7f2f5e4d50d0>
No agent are not learnable.
Arguments:  {'env_name': 'surround_v1', 'env_type': 'pettingzoo', 'num_envs': 1, 'ram': True, 'seed': 'random', 'algorithm': 'DQN', 'algorithm_spec': {'episodic_update': False, 'dueling': False, 'replay_buffer_size': '1e5', 'gamma': 0.99, 'multi_step': 1, 'target_update_interval': 1000, 'eps_start': 1.0, 'eps_final': 0.01, 'eps_decay': 30000}, 'batch_size': 128, 'max_episodes': 30000, 'max_steps_per_episode': 10000, 'train_start_frame': 10000, 'optimizer': 'adam', 'learning_rate': '1e-4', 'device': 'gpu', 'update_itr': 1, 'log_avg_window': 20, 'log_interval': 20, 'render': False, 'test': False, 'exploit': False, 'load_model_idx': False, 'load_model_full_path': False, 'save_path': '', 'save_interval': 2000, 'net_architecture': {'hidden_dim_list': [256, 256, 256, 256], 'hidden_activation': 'ReLU', 'output_activation': False}, 'marl_method': 'nfsp', 'marl_spec': {'min_update_interval': 20, 'score_avg_window': 10, 'eta': 0.1}}
Save models to : /home/zihan/research/MARS/data/model/20211204_1202/pettingzoo_surround_v1_nfsp. 
 Save logs to: /home/zihan/research/MARS/data/log/20211204_1202/pettingzoo_surround_v1_nfsp.
Episode: 1, avg. length 1604.0
first_0:                 episode reward: 4.0000,                 loss: nan
second_0:                 episode reward: -4.0000,                 loss: nan
Episode: 21, avg. length 1471.9
first_0:                 episode reward: -3.8500,                 loss: nan
second_0:                 episode reward: 3.8500,                 loss: nan
Episode: 41, avg. length 1315.1
first_0:                 episode reward: -7.4000,                 loss: 0.0436
second_0:                 episode reward: 7.4000,                 loss: 0.0405
Episode: 61, avg. length 1220.2
first_0:                 episode reward: -8.7000,                 loss: 0.0372
second_0:                 episode reward: 8.7000,                 loss: 0.0368
Episode: 81, avg. length 1617.7
first_0:                 episode reward: -4.9500,                 loss: 0.0443
second_0:                 episode reward: 4.9500,                 loss: 0.0352
Episode: 101, avg. length 1790.75
first_0:                 episode reward: 3.4500,                 loss: 0.0421
second_0:                 episode reward: -3.4500,                 loss: 0.0343
Episode: 121, avg. length 1897.9
first_0:                 episode reward: -0.1500,                 loss: 0.0443
second_0:                 episode reward: 0.1500,                 loss: 0.0395
Episode: 141, avg. length 1999.25
first_0:                 episode reward: -2.3500,                 loss: 0.0420
second_0:                 episode reward: 2.3500,                 loss: 0.0379
Episode: 161, avg. length 2153.45
first_0:                 episode reward: 0.7500,                 loss: 0.0488
second_0:                 episode reward: -0.7500,                 loss: 0.0400
Episode: 181, avg. length 1945.9
first_0:                 episode reward: 0.9500,                 loss: 0.0426
second_0:                 episode reward: -0.9500,                 loss: 0.0416
Episode: 201, avg. length 2129.3
first_0:                 episode reward: 1.1500,                 loss: 0.0386
second_0:                 episode reward: -1.1500,                 loss: 0.0419
Episode: 221, avg. length 2117.15
first_0:                 episode reward: -0.3500,                 loss: 0.0461
second_0:                 episode reward: 0.3500,                 loss: 0.0377
Episode: 241, avg. length 2046.0
first_0:                 episode reward: -0.9500,                 loss: 0.0442
second_0:                 episode reward: 0.9500,                 loss: 0.0393
Episode: 261, avg. length 1937.65
first_0:                 episode reward: -2.6500,                 loss: 0.0421
second_0:                 episode reward: 2.6500,                 loss: 0.0376
Episode: 281, avg. length 2136.0
first_0:                 episode reward: -2.1000,                 loss: 0.0413
second_0:                 episode reward: 2.1000,                 loss: 0.0408
Episode: 301, avg. length 2176.7
first_0:                 episode reward: 0.6500,                 loss: 0.0411
second_0:                 episode reward: -0.6500,                 loss: 0.0402
Episode: 321, avg. length 1854.65
first_0:                 episode reward: -1.8000,                 loss: 0.0384
second_0:                 episode reward: 1.8000,                 loss: 0.0415
Episode: 341, avg. length 1844.15
first_0:                 episode reward: 3.6500,                 loss: 0.0388
second_0:                 episode reward: -3.6500,                 loss: 0.0412
Episode: 361, avg. length 1922.55
first_0:                 episode reward: 3.2000,                 loss: 0.0435
second_0:                 episode reward: -3.2000,                 loss: 0.0387
Episode: 381, avg. length 1980.15
first_0:                 episode reward: 2.1000,                 loss: 0.0433
second_0:                 episode reward: -2.1000,                 loss: 0.0429
Episode: 401, avg. length 2000.55
first_0:                 episode reward: 2.9000,                 loss: 0.0419
second_0:                 episode reward: -2.9000,                 loss: 0.0449
Episode: 421, avg. length 2130.95
first_0:                 episode reward: -0.3000,                 loss: 0.0448
second_0:                 episode reward: 0.3000,                 loss: 0.0467
Episode: 441, avg. length 1684.0
first_0:                 episode reward: 5.7000,                 loss: 0.0452
second_0:                 episode reward: -5.7000,                 loss: 0.0464
Episode: 461, avg. length 1931.9
first_0:                 episode reward: 0.2000,                 loss: 0.0439
second_0:                 episode reward: -0.2000,                 loss: 0.0461
Episode: 481, avg. length 1956.95
first_0:                 episode reward: 0.0000,                 loss: 0.0455
second_0:                 episode reward: 0.0000,                 loss: 0.0485
Episode: 501, avg. length 1954.1
first_0:                 episode reward: 2.5000,                 loss: 0.0414
second_0:                 episode reward: -2.5000,                 loss: 0.0448
Episode: 521, avg. length 1978.5
first_0:                 episode reward: -0.4000,                 loss: 0.0413
second_0:                 episode reward: 0.4000,                 loss: 0.0444
Episode: 541, avg. length 2012.05
first_0:                 episode reward: 1.5000,                 loss: 0.0394
second_0:                 episode reward: -1.5000,                 loss: 0.0425
Episode: 561, avg. length 2074.4
first_0:                 episode reward: 0.7500,                 loss: 0.0412
second_0:                 episode reward: -0.7500,                 loss: 0.0461
Episode: 581, avg. length 1922.35
first_0:                 episode reward: 1.1500,                 loss: 0.0418
second_0:                 episode reward: -1.1500,                 loss: 0.0435
Episode: 601, avg. length 1935.4
first_0:                 episode reward: 0.4000,                 loss: 0.0410
second_0:                 episode reward: -0.4000,                 loss: 0.0458
Episode: 621, avg. length 2025.95
first_0:                 episode reward: 0.1000,                 loss: 0.0409
