pygame 2.0.0 (SDL 2.0.12, python 3.7.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
surround_v1 pettingzoo
Load surround_v1 environment in type pettingzoo.
Env observation space: Box(0.0, 1.0, (128,), float32) action space: Discrete(5)
random seed: 87
<env.wrappers.mars_wrappers.Dict2TupleWrapper object at 0x7f0a703c9450>
No agent are not learnable.
Arguments:  {'env_name': 'surround_v1', 'env_type': 'pettingzoo', 'num_envs': 1, 'ram': True, 'seed': 'random', 'algorithm': 'NashPPO', 'algorithm_spec': {'episodic_update': True, 'dueling': False, 'replay_buffer_size': '1e5', 'gamma': 0.99, 'multi_step': 1, 'target_update_interval': 1000, 'eps_start': 1.0, 'eps_final': 0.01, 'eps_decay': 30000, 'lambda': 0.95, 'eps_clip': 0.2, 'K_epoch': 4, 'GAE': True}, 'batch_size': 128, 'max_episodes': 30000, 'max_steps_per_episode': 10000, 'train_start_frame': 0, 'optimizer': 'adam', 'learning_rate': '1e-4', 'device': 'gpu', 'update_itr': 1, 'log_avg_window': 20, 'log_interval': 20, 'render': False, 'test': False, 'exploit': False, 'load_model_idx': False, 'load_model_full_path': False, 'save_path': '', 'save_interval': 2000, 'net_architecture': {'hidden_dim_list': [64, 64, 64], 'hidden_activation': 'ReLU', 'output_activation': False, 'policy': {'hidden_dim_list': [256, 256, 256, 256], 'hidden_activation': 'ReLU', 'output_activation': 'Softmax'}, 'value': {'hidden_dim_list': [256, 256, 256, 256], 'hidden_activation': 'ReLU', 'output_activation': False}}, 'marl_method': 'nash_ppo', 'marl_spec': {'min_update_interval': 20, 'score_avg_window': 10, 'global_state': True}}
Save models to : /home/zihan/research/MARS/data/model/20211204_1202/pettingzoo_surround_v1_nash_ppo. 
 Save logs to: /home/zihan/research/MARS/data/log/20211204_1202/pettingzoo_surround_v1_nash_ppo.
Episode: 1, avg. length 1749.0
first_0:                 episode reward: -1.0000,                 loss: -0.0160
second_0:                 episode reward: 1.0000,                 loss: -0.0068
Episode: 21, avg. length 1585.9
first_0:                 episode reward: -0.9000,                 loss: -0.0160
second_0:                 episode reward: 0.9000,                 loss: -0.0160
Episode: 41, avg. length 1647.6
first_0:                 episode reward: 2.5500,                 loss: -0.0137
second_0:                 episode reward: -2.5500,                 loss: -0.0134
Episode: 61, avg. length 1620.25
first_0:                 episode reward: 3.2500,                 loss: -0.0223
second_0:                 episode reward: -3.2500,                 loss: -0.0187
Episode: 81, avg. length 1456.1
first_0:                 episode reward: 6.6500,                 loss: -0.0278
second_0:                 episode reward: -6.6500,                 loss: -0.0272
Episode: 101, avg. length 1372.2
first_0:                 episode reward: 7.8500,                 loss: -0.0320
second_0:                 episode reward: -7.8500,                 loss: -0.0266
Episode: 121, avg. length 1488.45
first_0:                 episode reward: 8.0000,                 loss: -0.0359
second_0:                 episode reward: -8.0000,                 loss: -0.0335
Episode: 141, avg. length 1791.15
first_0:                 episode reward: 6.1000,                 loss: -0.0326
second_0:                 episode reward: -6.1000,                 loss: -0.0330
Episode: 161, avg. length 2513.7
first_0:                 episode reward: 0.8500,                 loss: -0.0243
second_0:                 episode reward: -0.8500,                 loss: -0.0200
Episode: 181, avg. length 2508.15
first_0:                 episode reward: -0.8000,                 loss: -0.0203
second_0:                 episode reward: 0.8000,                 loss: -0.0219
Episode: 201, avg. length 2590.8
first_0:                 episode reward: 2.1000,                 loss: -0.0242
second_0:                 episode reward: -2.1000,                 loss: -0.0254
Episode: 221, avg. length 2674.7
first_0:                 episode reward: 1.1000,                 loss: -0.0311
second_0:                 episode reward: -1.1000,                 loss: -0.0302
Episode: 241, avg. length 2717.55
first_0:                 episode reward: -1.5000,                 loss: -0.0385
second_0:                 episode reward: 1.5000,                 loss: -0.0359
Episode: 261, avg. length 2588.65
first_0:                 episode reward: 0.3000,                 loss: -0.0388
second_0:                 episode reward: -0.3000,                 loss: -0.0370
Episode: 281, avg. length 2664.25
first_0:                 episode reward: -0.7500,                 loss: -0.0367
second_0:                 episode reward: 0.7500,                 loss: -0.0342
Episode: 301, avg. length 2481.85
first_0:                 episode reward: -2.7000,                 loss: -0.0442
second_0:                 episode reward: 2.7000,                 loss: -0.0425
Episode: 321, avg. length 2792.1
first_0:                 episode reward: -1.5500,                 loss: -0.0409
second_0:                 episode reward: 1.5500,                 loss: -0.0386
Episode: 341, avg. length 2440.4
first_0:                 episode reward: -1.1000,                 loss: -0.0485
second_0:                 episode reward: 1.1000,                 loss: -0.0478
Episode: 361, avg. length 2581.2
first_0:                 episode reward: -3.0000,                 loss: -0.0504
second_0:                 episode reward: 3.0000,                 loss: -0.0507
Episode: 381, avg. length 2633.6
first_0:                 episode reward: -1.3500,                 loss: -0.0438
second_0:                 episode reward: 1.3500,                 loss: -0.0418
Episode: 401, avg. length 2769.95
first_0:                 episode reward: -1.2500,                 loss: -0.0458
second_0:                 episode reward: 1.2500,                 loss: -0.0451
Episode: 421, avg. length 2712.2
first_0:                 episode reward: -0.3500,                 loss: -0.0352
second_0:                 episode reward: 0.3500,                 loss: -0.0369
Episode: 441, avg. length 2785.45
first_0:                 episode reward: -0.5500,                 loss: -0.0423
second_0:                 episode reward: 0.5500,                 loss: -0.0375
Episode: 461, avg. length 2658.5
first_0:                 episode reward: -0.7500,                 loss: -0.0434
second_0:                 episode reward: 0.7500,                 loss: -0.0422
Episode: 481, avg. length 2667.05
first_0:                 episode reward: -1.1000,                 loss: -0.0442
second_0:                 episode reward: 1.1000,                 loss: -0.0439
Episode: 501, avg. length 2568.3
first_0:                 episode reward: -0.7000,                 loss: -0.0479
second_0:                 episode reward: 0.7000,                 loss: -0.0465
Episode: 521, avg. length 2848.5
first_0:                 episode reward: -1.0500,                 loss: -0.0468
second_0:                 episode reward: 1.0500,                 loss: -0.0445
Episode: 541, avg. length 2590.95
first_0:                 episode reward: -3.7500,                 loss: -0.0563
second_0:                 episode reward: 3.7500,                 loss: -0.0536
Episode: 561, avg. length 2579.45
first_0:                 episode reward: -4.1500,                 loss: -0.0572
second_0:                 episode reward: 4.1500,                 loss: -0.0552
Episode: 581, avg. length 2710.75
