pygame 2.0.0 (SDL 2.0.12, python 3.7.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
tennis_v2 pettingzoo
Load tennis_v2 environment in type pettingzoo.
Env observation space: Box(0.0, 1.0, (128,), float32) action space: Discrete(18)
random seed: 92
<env.wrappers.mars_wrappers.Dict2TupleWrapper object at 0x7f02eadc7990>
No agent are not learnable.
Arguments:  {'env_name': 'tennis_v2', 'env_type': 'pettingzoo', 'num_envs': 1, 'ram': True, 'seed': 'random', 'algorithm': 'NashPPO', 'algorithm_spec': {'episodic_update': True, 'dueling': False, 'replay_buffer_size': '1e5', 'gamma': 0.99, 'multi_step': 1, 'target_update_interval': 1000, 'eps_start': 1.0, 'eps_final': 0.01, 'eps_decay': 30000, 'lambda': 0.95, 'eps_clip': 0.2, 'K_epoch': 4, 'GAE': True}, 'batch_size': 128, 'max_episodes': 30000, 'max_steps_per_episode': 10000, 'train_start_frame': 0, 'optimizer': 'adam', 'learning_rate': '1e-4', 'device': 'gpu', 'update_itr': 1, 'log_avg_window': 20, 'log_interval': 20, 'render': False, 'test': False, 'exploit': False, 'load_model_idx': False, 'load_model_full_path': False, 'save_path': '', 'save_interval': 2000, 'net_architecture': {'hidden_dim_list': [64, 64, 64], 'hidden_activation': 'ReLU', 'output_activation': False, 'policy': {'hidden_dim_list': [64, 64, 64, 64], 'hidden_activation': 'ReLU', 'output_activation': 'Softmax'}, 'value': {'hidden_dim_list': [64, 64, 64, 64], 'hidden_activation': 'ReLU', 'output_activation': False}}, 'marl_method': 'nash_ppo', 'marl_spec': {'min_update_interval': 20, 'score_avg_window': 10, 'global_state': True}}
Save models to : /home/zihan/research/MARS/data/model/20211204_1202/pettingzoo_tennis_v2_nash_ppo. 
 Save logs to: /home/zihan/research/MARS/data/log/20211204_1202/pettingzoo_tennis_v2_nash_ppo.
Episode: 1, avg. length 9999.0
first_0:                 episode reward: -7.0000,                 loss: -0.0048
second_0:                 episode reward: 7.0000,                 loss: 0.0038
Episode: 21, avg. length 9267.1
first_0:                 episode reward: 2.2000,                 loss: -0.0066
second_0:                 episode reward: -2.2000,                 loss: -0.0066
Episode: 41, avg. length 9999.0
first_0:                 episode reward: -1.0000,                 loss: -0.0111
second_0:                 episode reward: 1.0000,                 loss: -0.0114
Episode: 61, avg. length 9428.55
first_0:                 episode reward: 0.1500,                 loss: -0.0341
second_0:                 episode reward: -0.1500,                 loss: -0.0305
Episode: 81, avg. length 8864.55
first_0:                 episode reward: 12.3000,                 loss: -0.0361
second_0:                 episode reward: -12.3000,                 loss: -0.0431
Episode: 101, avg. length 6521.7
first_0:                 episode reward: 8.7000,                 loss: -0.0331
second_0:                 episode reward: -8.7000,                 loss: -0.0345
Episode: 121, avg. length 7242.1
first_0:                 episode reward: -16.6500,                 loss: -0.0045
second_0:                 episode reward: 16.6500,                 loss: -0.0084
Episode: 141, avg. length 7086.5
first_0:                 episode reward: -75.4000,                 loss: 0.0188
second_0:                 episode reward: 75.4000,                 loss: 0.0143
Episode: 161, avg. length 6901.45
first_0:                 episode reward: -14.9500,                 loss: -0.0244
second_0:                 episode reward: 14.9500,                 loss: -0.0100
Episode: 181, avg. length 6884.4
first_0:                 episode reward: -16.4000,                 loss: -0.0209
second_0:                 episode reward: 16.4000,                 loss: -0.0142
Episode: 201, avg. length 4300.75
first_0:                 episode reward: -11.7500,                 loss: -0.0410
second_0:                 episode reward: 11.7500,                 loss: -0.0292
Episode: 221, avg. length 6297.35
first_0:                 episode reward: -65.4500,                 loss: -0.0035
second_0:                 episode reward: 65.4500,                 loss: 0.0014
Episode: 241, avg. length 5174.05
